1_id	1_span	1_anno_default_ns:lemma	1_anno_ptb:pos	1_meta_Author	1_meta_Date_of_composition	1_meta_Filename	1_meta_Genre	1_meta_Manuscript	1_meta_annis:doc	2_id	2_span	2_anno_ptb:cat	3_id	3_span	3_anno_ptb:cat	4_id	4_span	4_anno_default_ns:lemma	4_anno_ptb:pos	5_id	5_span	5_anno_default_ns:lemma	5_anno_ptb:pos	6_id	6_span	6_anno_ptb:cat	7_id	7_span	7_anno_ptb:cat
23666177	all	all	Q	James, Henry Rosher (translator). 	1897 	boethja-1897 	PHILOSOPHY 	n/a 	boethja-1897-2	23666176	of all her graces	PP	23666178	all her graces	NP	23666180	graces	grace	NS	23666180	graces	grace	NS	23666178	all her graces	NP	23666178	all her graces	NP
24637320	all	all	Q	De Courcy, Richard 	1776 	decourcy-1776 	SERMON 	n/a 	decourcy-1776-2	24637319	of all grace	PP	24637321	all grace	NP	24637322	grace	grace	N	24637322	grace	grace	N	24637321	all grace	NP	24637321	all grace	NP
25651361	several	several	Q	Hare, Augustus William 	183x 	hare-183x 	SERMON 	n/a 	hare-183x-2	25651360	and several other Christian graces	CONJP	25651362	several other Christian graces	NP	25651365	graces	grace	NS	25651365	graces	grace	NS	25651362	several other Christian graces	NP	25651362	several other Christian graces	NP
25765388	any	any	Q	Heber, Reginald, bishop of Calcutta 	1815 	heber-1815 	SERMON 	n/a 	heber-1815-2	25765386	not any single grace personified	CONJP	25765387	not any single grace personified	NP	25765390	grace	grace	N	25765390	grace	grace	N	25765387	not any single grace personified	NP	25765387	not any single grace personified	NP
26512085	any	any	Q	Liddell, Henry Parry 	1889 	liddon-1889 	SERMON 	n/a 	liddon-1889-2	26512081	It is not any grace or excellence peculiar to her mind or character .	IP-MAT	26512086	any grace or excellence peculiar to her mind or character	NP	26512087	grace	grace	N	26512087	grace	grace	N	26512086	any grace or excellence peculiar to her mind or character	NP	26512086	any grace or excellence peculiar to her mind or character	NP
26914356	all	all	Q	Moore, Thomas 	1818-1819 	moore-181x 	DIARY PRIV 	n/a 	moore-181x-2	26914354	*T*-1 threw all the graces and courtesies of aristocratic ceremony round his republican court	IP	26914357	all the graces and courtesies of aristocratic ceremony	NP	26914359	graces	grace	NS	26914359	graces	grace	NS	26914357	all the graces and courtesies of aristocratic ceremony	NP	26914357	all the graces and courtesies of aristocratic ceremony	NP
27354907	all	all	Q	Palgrave, William Gifford 	1863 	palgrave2-1863 	TRAVELOGUE 	n/a 	palgrave2-1863-2	27354908	all that grace of manner and apparent candour which 0 *T*-2 his countrymen can so skilfully assume when required , and of which 0 some of my readers may not improbably have made experience *T*-3 in the East	NP	27354909	all that grace of manner	NP	27354911	grace	grace	N	27354911	grace	grace	N	27354909	all that grace of manner	NP	27354909	all that grace of manner	NP
28083186	any	any	Q	Stevens, John 	1745 	stevens-1745 	DRAMA COMEDY 	n/a 	stevens-1745-1	28083183	you had any Grace in you	IP	28083187	any Grace	NP	28083188	Grace	grace	N	28083188	Grace	grace	N	28083187	any Grace	NP	28083187	any Grace	NP
28094064	any	any	Q	Stevens, John 	1745 	stevens-1745 	DRAMA COMEDY 	n/a 	stevens-1745-1	28094061	he has any Grace	IP	28094065	any Grace	NP	28094066	Grace	grace	N	28094066	Grace	grace	N	28094065	any Grace	NP	28094065	any Grace	NP
