1_id	1_span	1_anno_default_ns:lemma	1_anno_ptb:pos	1_meta_Author	1_meta_Date_of_composition	1_meta_Filename	1_meta_Genre	1_meta_Manuscript	1_meta_annis:doc	2_id	2_span	2_anno_ptb:cat	3_id	3_span	3_anno_ptb:cat	4_id	4_span	4_anno_default_ns:lemma	4_anno_ptb:pos	5_id	5_span	5_anno_default_ns:lemma	5_anno_ptb:pos	6_id	6_span	6_anno_ptb:cat	7_id	7_span	7_anno_ptb:cat
25663771	many	many	Q	Hare, Augustus William 	183x 	hare-183x 	SERMON 	n/a 	hare-183x-2	25663760	and beside this doubtless I have committed many secret sins , which 0 in my blindness I have failed *T*-1 to notice .	IP-MAT-SPE	25663772	many secret sins , which 0 in my blindness I have failed *T*-1 to notice	NP	25663774	sins	sin	NS	25663774	sins	sin	NS	25663772	many secret sins , which 0 in my blindness I have failed *T*-1 to notice	NP	25663772	many secret sins , which 0 in my blindness I have failed *T*-1 to notice	NP
25724431	no	no	Q	Haydon, Benjamin 	1808 	haydon-1808 	DIARY PRIV 	n/a 	haydon-1808-1	25724433	no Sin or Lasciviousness break in	IP	25724434	no Sin or Lasciviousness	NP	25724435	Sin	sin	N	25724435	Sin	sin	N	25724434	no Sin or Lasciviousness	NP	25724434	no Sin or Lasciviousness	NP
26142463	all	all	Q	Keimer, Samuel 	1718 	keimer-1718 	BIOGR AUTO 	n/a 	keimer-1718-2	26142462	from all Sin	PP	26142464	all Sin	NP	26142465	Sin	sin	N	26142465	Sin	sin	N	26142464	all Sin	NP	26142464	all Sin	NP
26158976	all	all	Q	Keimer, Samuel 	1718 	keimer-1718 	BIOGR AUTO 	n/a 	keimer-1718-2	26158975	for all your Sins past to this Day	PP	26158977	all your Sins past to this Day	NP	26158979	Sins	sin	NS	26158979	Sins	sin	NS	26158977	all your Sins past to this Day	NP	26158977	all your Sins past to this Day	NP
26159211	all	all	Q	Keimer, Samuel 	1718 	keimer-1718 	BIOGR AUTO 	n/a 	keimer-1718-2	26159212	all our Sins were pardon'd	IP	26159213	all our Sins	NP	26159215	Sins	sin	NS	26159215	Sins	sin	NS	26159213	all our Sins	NP	26159213	all our Sins	NP
27572482	all	all	Q	Purver, Anthony 	1764 	purver-old-1764 	BIBLE 	n/a 	purver-old-1764-1	27572481	in all their Sins	PP	27572483	all their Sins	NP	27572485	Sins	sin	NS	27572485	Sins	sin	NS	27572483	all their Sins	NP	27572483	all their Sins	NP
27592164	no	no	Q	Purver, Anthony 	1764 	purver-old-1764 	BIBLE 	n/a 	purver-old-1764-2	27592142	And when 0 you offer up the best of them , you shall bear no Sin concerning them ,	IP-MAT-SPE	27592165	no Sin concerning them	NP	27592166	Sin	sin	N	27592166	Sin	sin	N	27592165	no Sin concerning them	NP	27592165	no Sin concerning them	NP
27611308	all	all	Q	Purver, Anthony 	1764 	purver-old-1764 	BIBLE 	n/a 	purver-old-1764-2	27611307	for all your Sins which 0 *T*-1 you had committed , by doing what 0 the Lord was displeased with *T*-2 , to provoke him	PP	27611309	all your Sins which 0 *T*-1 you had committed , by doing what 0 the Lord was displeased with *T*-2 , to provoke him	NP	27611311	Sins	sin	NS	27611311	Sins	sin	NS	27611309	all your Sins which 0 *T*-1 you had committed , by doing what 0 the Lord was displeased with *T*-2 , to provoke him	NP	27611309	all your Sins which 0 *T*-1 you had committed , by doing what 0 the Lord was displeased with *T*-2 , to provoke him	NP
27627079	any	any	Q	Pusey, Edward Bouverie 	1865 (Sermon_15), 1866 (Sermon_16) 	pusey-186x 	SERMON 	n/a 	pusey-186x-1	27627076	there was any sin in act	IP	27627080	any sin	NP	27627081	sin	sin	N	27627081	sin	sin	N	27627080	any sin	NP	27627080	any sin	NP
27653068	no	no	Q	Pusey, Edward Bouverie 	1870 (Sermon 6), 1871 (Sermon 7) 	pusey-187x 	SERMON 	n/a 	pusey-187x-2	27653030	" If 0 ye were blind , " our Blessed Lord said to those who 0 *T*-1 rejected Him , " ye should have no sin ;	IP-MAT-SPE	27653069	no sin	NP	27653070	sin	sin	N	27653070	sin	sin	N	27653069	no sin	NP	27653069	no sin	NP
28248152	some	some	Q	Temple, William 	1914 	temple-1914 	SERMON 	n/a 	temple-1914-2	28248151	but some sins seem to be mere passing episodes in our life .	IP-MAT	28248153	some sins	NP	28248154	sins	sin	NS	28248154	sins	sin	NS	28248153	some sins	NP	28248153	some sins	NP
28779766	all	all	Q	Wesley, John 	1750 	wesley-1750 	SERMON 	n/a 	wesley-1750-2	28779764	To count all the Sins *ICH*-2 , whether against God or our Neighbour , not which 0 *T*-3 Imagination might paint , but which 0 *T*-4 may be Matter of daily melancholy Experience	IP	28779767	all the Sins *ICH*-2	NP	28779769	Sins	sin	NS	28779769	Sins	sin	NS	28779767	all the Sins *ICH*-2	NP	28779767	all the Sins *ICH*-2	NP
28781591	all	all	Q	Wesley, John 	1750 	wesley-1750 	SERMON 	n/a 	wesley-1750-2	28781590	from all his Sins	PP	28781592	all his Sins	NP	28781594	Sins	sin	NS	28781594	Sins	sin	NS	28781592	all his Sins	NP	28781592	all his Sins	NP
28834015	many	many	Q	Whitefield, George 	1737 (published in 1738) 	whitefield-1737 	SERMON 	n/a 	whitefield-1737-2	28834012	Among the many heinous Sins for which 0 *T*-1 this Nation is grown infamous	PP	28834014	the many heinous Sins for which 0 *T*-1 this Nation is grown infamous	NP	28834017	Sins	sin	NS	28834017	Sins	sin	NS	28834014	the many heinous Sins for which 0 *T*-1 this Nation is grown infamous	NP	28834014	the many heinous Sins for which 0 *T*-1 this Nation is grown infamous	NP
28837857	any	any	Q	Whitefield, George 	1737 (published in 1738) 	whitefield-1737 	SERMON 	n/a 	whitefield-1737-2	28837856	of any Sin	PP	28837858	any Sin	NP	28837859	Sin	sin	N	28837859	Sin	sin	N	28837858	any Sin	NP	28837858	any Sin	NP
28838041	many	many	Q	Whitefield, George 	1737 (published in 1738) 	whitefield-1737 	SERMON 	n/a 	whitefield-1737-2	28838040	In many other gross Sins	PP	28838042	many other gross Sins	NP	28838045	Sins	sin	NS	28838045	Sins	sin	NS	28838042	many other gross Sins	NP	28838042	many other gross Sins	NP
28871823	All	all	Q	Wilde, Oscar 	1895 	wilde-1895 	DRAMA COMEDY 	n/a 	wilde-1895-1	28871824	All sins , except a sin against itself , Love should forgive .	IP-MAT	28871825	All sins , except a sin against itself	NP	28871826	sins	sin	NS	28871826	sins	sin	NS	28871825	All sins , except a sin against itself	NP	28871825	All sins , except a sin against itself	NP
