1_id	1_span	1_anno_default_ns:lemma	1_anno_ptb:pos	1_meta_Author	1_meta_Date_of_composition	1_meta_Filename	1_meta_Genre	1_meta_Manuscript	1_meta_annis:doc	2_id	2_span	2_anno_ptb:cat	3_id	3_span	3_anno_ptb:cat	4_id	4_span	4_anno_default_ns:lemma	4_anno_ptb:pos	5_id	5_span	5_anno_default_ns:lemma	5_anno_ptb:pos	6_id	6_span	6_anno_ptb:cat	7_id	7_span	7_anno_ptb:cat
23938869	All	all	Q	Bronte, Emily (alias Ellis Bell) 	1847 	bronte-1847 	FICTION 	n/a 	bronte-1848-2	23938870	All her nice books are mine -	IP-MAT-SPE	23938871	All her nice books	NP	23938874	books	book	NS	23938874	books	book	NS	23938871	All her nice books	NP	23938871	All her nice books	NP
23954223	No	no	Q	Bronte, Emily (alias Ellis Bell) 	1847 	bronte-1847 	FICTION 	n/a 	bronte-1848-2	23954224	No books	QTP	23954225	No books	NP	23954226	books	book	NS	23954226	books	book	NS	23954225	No books	NP	23954225	No books	NP
24006904	any	any	Q	Brougham, Henry 	1825 	brougham2-1825 	EDUC TREAT 	n/a 	brougham2-1825-2	24006902	to sell any book on the political controversies of the day	IP	24006905	any book on the political controversies of the day	NP	24006906	book	book	N	24006906	book	book	N	24006905	any book on the political controversies of the day	NP	24006905	any book on the political controversies of the day	NP
24013211	no	no	Q	Brougham, Henry 	1825 	brougham2-1825 	EDUC TREAT 	n/a 	brougham2-1825-2	24013210	*T*-2 no books sufficiently illustrate	IP	24013212	no books	NP	24013213	books	book	NS	24013213	books	book	NS	24013212	no books	NP	24013212	no books	NP
24145157	some	some	Q	Carlyle, Thomas 	1835 	carlyle-1835 	LET PRIV 	n/a 	carlyle-1835-1	24145156	in some Book if 0 there be such a thing	PP	24145158	some Book if 0 there be such a thing	NP	24145159	Book	book	N	24145159	Book	book	N	24145158	some Book if 0 there be such a thing	NP	24145158	some Book if 0 there be such a thing	NP
24280130	any	any	Q	Clarke, John 	1730 	clarke-1730 	EDUC TREAT 	n/a 	clarke-1730-2	24280129	or any such plain easy Book	CONJP	24280131	any such plain easy Book	NP	24280135	Book	book	N	24280135	Book	book	N	24280131	any such plain easy Book	NP	24280131	any such plain easy Book	NP
24428257	any	any	Q	Cooke, Edward 	1712 	cooke1-1712 	TRAVELOGUE 	n/a 	cooke1-1712-1	24428256	as any Book of this Nature hitherto extant	PP	24428258	any Book of this Nature hitherto extant	NP	24428259	Book	book	N	24428259	Book	book	N	24428258	any Book of this Nature hitherto extant	NP	24428258	any Book of this Nature hitherto extant	NP
24726505	some	some	Q	Doddridge, Philip 	1747 	doddridge-1747 	BIOGR OTHER 	n/a 	doddridge-1747-1	24726506	some amusing Book , or some other Way	NP	24726507	some amusing Book	NP	24726509	Book	book	N	24726509	Book	book	N	24726507	some amusing Book	NP	24726507	some amusing Book	NP
25125659	some	some	Q	Forster, Edward Morgan 	1910 	forster2-1910 	FICTION 	n/a 	forster2-1910-2	25125658	in some book or other	PP	25125660	some book or other	NP	25125661	book	book	N	25125661	book	book	N	25125660	some book or other	NP	25125660	some book or other	NP
25313644	all	all	Q	Gibbon, Edward 	1776 	gibbon-1776 	HISTORY 	n/a 	gibbon-1776-1	25313643	for all the ancient books which 0 *T*-2 treated of the admirable art of making gold and silver	PP	25313645	all the ancient books which 0 *T*-2 treated of the admirable art of making gold and silver	NP	25313648	books	book	NS	25313648	books	book	NS	25313645	all the ancient books which 0 *T*-2 treated of the admirable art of making gold and silver	NP	25313645	all the ancient books which 0 *T*-2 treated of the admirable art of making gold and silver	NP
25348167	both	both	Q	Gibson, ? 	1729 	gibson-1729 	HISTORY 	n/a 	gibson-1729-2	25348168	both the Books were malicious , scandalous , and seditious Libels , reflecting on the Queen and her Government , the Revolution and Protestant Succession , and upon both Houses of Parliament , tending to alienate the Minds of her Majesty's good Subjects , and to create Jealousies and Divisions among them	IP	25348169	both the Books	NP	25348171	Books	book	NS	25348171	Books	book	NS	25348169	both the Books	NP	25348169	both the Books	NP
26079363	no	no	Q	Johnson, Samuel 	1775 (370-496) (2.1,3-2,44.14) 	johnson-1775 	LET PRIV 	n/a 	johnson-1775-1	26079359	I could get no books for my friends in Scotland	IP	26079364	no books	NP	26079365	books	book	NS	26079365	books	book	NS	26079364	no books	NP	26079364	no books	NP
26142603	some	some	Q	Keimer, Samuel 	1718 	keimer-1718 	BIOGR AUTO 	n/a 	keimer-1718-2	26142602	on some Books writ <font> Pro <$$font> and <font> Con <$$font> by several of the Presbyterian and Independent Perswasion upon the Subject of <font> Justification by Faith <$$font> , occasion'd by a Sermon preach'd by <font> Daniel Williams <$$font> , at <font> Pinners-Hall <$$font> , in which Controversy 0 *T*-2 the Disputants made such wretched Work of it as 0 0 *T*-3 tended more *ICH*-4 to puzzle and confound a serious Enquirer , than to give him any true Light into Gospel-Mysteries	PP	26142604	some Books writ <font> Pro <$$font> and <font> Con <$$font> by several of the Presbyterian and Independent Perswasion upon the Subject of <font> Justification by Faith <$$font> , occasion'd by a Sermon preach'd by <font> Daniel Williams <$$font> , at <font> Pinners-Hall <$$font> , in which Controversy 0 *T*-2 the Disputants made such wretched Work of it as 0 0 *T*-3 tended more *ICH*-4 to puzzle and confound a serious Enquirer , than to give him any true Light into Gospel-Mysteries	NP	26142605	Books	book	NS	26142605	Books	book	NS	26142604	some Books writ <font> Pro <$$font> and <font> Con <$$font> by several of the Presbyterian and Independent Perswasion upon the Subject of <font> Justification by Faith <$$font> , occasion'd by a Sermon preach'd by <font> Daniel Williams <$$font> , at <font> Pinners-Hall <$$font> , in which Controversy 0 *T*-2 the Disputants made such wretched Work of it as 0 0 *T*-3 tended more *ICH*-4 to puzzle and confound a serious Enquirer , than to give him any true Light into Gospel-Mysteries	NP	26142604	some Books writ <font> Pro <$$font> and <font> Con <$$font> by several of the Presbyterian and Independent Perswasion upon the Subject of <font> Justification by Faith <$$font> , occasion'd by a Sermon preach'd by <font> Daniel Williams <$$font> , at <font> Pinners-Hall <$$font> , in which Controversy 0 *T*-2 the Disputants made such wretched Work of it as 0 0 *T*-3 tended more *ICH*-4 to puzzle and confound a serious Enquirer , than to give him any true Light into Gospel-Mysteries	NP
26144736	all	all	Q	Keimer, Samuel 	1718 	keimer-1718 	BIOGR AUTO 	n/a 	keimer-1718-2	26144705	and being willing to be inform'd rightly in those Things which 0 *T*-1 concern'd my eternal Welfare , I read all the Books 0 0 *T*-2 I could get 0 that *T*-3 treated on Religious Subjects ,	IP-MAT	26144737	all the Books 0 0 *T*-2 I could get 0 that *T*-3 treated on Religious Subjects	NP	26144739	Books	book	NS	26144739	Books	book	NS	26144737	all the Books 0 0 *T*-2 I could get 0 that *T*-3 treated on Religious Subjects	NP	26144737	all the Books 0 0 *T*-2 I could get 0 that *T*-3 treated on Religious Subjects	NP
26144781	some	some	Q	Keimer, Samuel 	1718 	keimer-1718 	BIOGR AUTO 	n/a 	keimer-1718-2	26144763	and amongst <P_8> the rest , I had in my Search , got some destructive Books of those False Teachers , who 0 *T*-1 hold , That God has elected such a particular Number , and reprobated all the rest , who 0 *T*-3 must avoidably perish .	IP-MAT	26144782	some destructive Books of those False Teachers , who 0 *T*-1 hold , That God has elected such a particular Number , and reprobated all the rest , who 0 *T*-3 must avoidably perish	NP	26144784	Books	book	NS	26144784	Books	book	NS	26144782	some destructive Books of those False Teachers , who 0 *T*-1 hold , That God has elected such a particular Number , and reprobated all the rest , who 0 *T*-3 must avoidably perish	NP	26144782	some destructive Books of those False Teachers , who 0 *T*-1 hold , That God has elected such a particular Number , and reprobated all the rest , who 0 *T*-3 must avoidably perish	NP
26171085	several	several	Q	Keimer, Samuel 	1718 	keimer-1718 	BIOGR AUTO 	n/a 	keimer-1718-2	26171083	having wrote several Books in their Behalf , <font> viz. Moderation a Virtue <$$font> , and <font> Moderation still a Virtue <$$font> , in Answer to <font> Charles Lesly	IP	26171086	several Books in their Behalf , <font> viz. Moderation a Virtue <$$font> , and <font> Moderation still a Virtue	NP	26171087	Books	book	NS	26171087	Books	book	NS	26171086	several Books in their Behalf , <font> viz. Moderation a Virtue <$$font> , and <font> Moderation still a Virtue	NP	26171086	several Books in their Behalf , <font> viz. Moderation a Virtue <$$font> , and <font> Moderation still a Virtue	NP
26240721	Many	many	Q	Kirkland, Thomas 	1722 	kirkland-1774 	SCIENCE MEDICINE 	n/a 	kirkland-1774-2	26240722	Many books indeed tells us , that when 0 the <font> uterus <$$font> is inflamed , there is a sensation of weight and tumour , and a continual burning , throbbing pain *ICH*-2 , in the region of the <font> uterus <$$font> , extending to the adjacent parts ;	IP-MAT	26240723	Many books	NP	26240724	books	book	NS	26240724	books	book	NS	26240723	Many books	NP	26240723	Many books	NP
26295684	no	no	Q	Lancaster, Joseph 	1806 	lancaster1-1806 	EDUC TREAT 	n/a 	lancaster1-1806-1	26295675	We , of course , use no books for this class of children	IP	26295685	no books	NP	26295686	books	book	NS	26295686	books	book	NS	26295685	no books	NP	26295685	no books	NP
26370953	any	any	Q	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 	layer-1723-2	26370952	in any authentick Book either <font> Greek <$$font> or <font> Latin	PP	26370954	any authentick Book either <font> Greek <$$font> or <font> Latin	NP	26370956	Book	book	N	26370956	Book	book	N	26370954	any authentick Book either <font> Greek <$$font> or <font> Latin	NP	26370954	any authentick Book either <font> Greek <$$font> or <font> Latin	NP
26390272	any	any	Q	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 	layer-1723-2	26390271	in any Book either great or small	PP	26390273	any Book either great or small	NP	26390274	Book	book	N	26390274	Book	book	N	26390273	any Book either great or small	NP	26390273	any Book either great or small	NP
26390306	all	all	Q	n/a 	1723 	layer-1723 	PROC TRIAL 	n/a 	layer-1723-2	26390307	all the Books of Authority are otherwise ;	IP-MAT	26390308	all the Books of Authority	NP	26390310	Books	book	NS	26390310	Books	book	NS	26390308	all the Books of Authority	NP	26390308	all the Books of Authority	NP
26579248	several	several	Q	Loudon, John Claudius 	1806 	loudon-1806 	HANDB OTHER 	n/a 	loudon-1806-2	26579245	in the several books of designs 0 that *T*-2 have been published	PP	26579247	the several books of designs 0 that *T*-2 have been published	NP	26579249	books	book	NS	26579249	books	book	NS	26579247	the several books of designs 0 that *T*-2 have been published	NP	26579247	the several books of designs 0 that *T*-2 have been published	NP
26817656	any	any	Q	Miles, William J. 	1893 	miles2-1893 	HANDB OTHER 	n/a 	miles2-1893-2	26817655	than any book of its time	PP	26817657	any book of its time	NP	26817658	book	book	N	26817658	book	book	N	26817657	any book of its time	NP	26817657	any book of its time	NP
