"lemma","analysis_period","q_many_n","q_many_total","number_plural_n","number_plural_total","det_a_n","det_a_total","q_plural_n","q_plural_total","det_plural_n","det_plural_total","semantics","q_many_prop","q_many_prop_smoothed","q_many_logit_smoothed","number_plural_prop","number_plural_prop_smoothed","number_plural_logit_smoothed","det_a_prop","det_a_prop_smoothed","det_a_logit_smoothed","q_plural_prop","q_plural_prop_smoothed","q_plural_logit_smoothed","det_plural_prop","det_plural_prop_smoothed","det_plural_logit_smoothed","has_q_many","has_number_plural","has_det_a","complete_primary","min_primary_total","primary_total"
"ale","a_o?",0,0,0,7,0,0,0,0,0,0,"s",,0.5,0,0,0.0625,-2.70805020110221,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,7
"attor_poison","a_o?",0,0,8,29,0,0,0,0,0,0,"s",,0.5,0,0.275862068965517,0.283333333333333,-0.927986771637346,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,29
"bearn_child","a_o?",0,0,70,109,0,0,0,0,0,0,"c",,0.5,0,0.642201834862385,0.640909090909091,0.579312037911147,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,109
"bigleofa_food","a_o?",0,0,0,2,0,0,0,0,0,0,"s",,0.5,0,0,0.166666666666667,-1.6094379124341,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,2
"bishop","a_o?",1,1,41,418,0,0,0,0,0,0,"c",1,0.75,1.09861228866811,0.0980861244019139,0.0990453460620525,-2.20787714145243,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,419
"bliss","a_o?",0,10,1,71,0,0,0,0,0,0,"a",0,0.0454545454545455,-3.04452243772342,0.0140845070422535,0.0208333333333333,-3.85014760171006,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,81
"blood","a_o?",1,1,1,100,0,0,0,0,0,0,"s",1,0.75,1.09861228866811,0.01,0.0148514851485149,-4.19469253605638,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,101
"book","a_o?",1,3,96,185,0,0,0,0,0,0,"c",0.333333333333333,0.375,-0.510825623765991,0.518918918918919,0.518817204301075,0.0753043830641306,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,188
"brother","a_o?",0,0,63,224,0,0,0,0,0,0,"c",,0.5,0,0.28125,0.282222222222222,-0.933465236764065,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,224
"butter","a_o?",0,0,0,5,0,0,0,0,0,0,"s",,0.5,0,0,0.0833333333333333,-2.39789527279837,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,5
"cloth","a_o?",0,0,6,23,0,0,0,0,0,0,"s",,0.5,0,0.260869565217391,0.270833333333333,-0.990398704027877,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,23
"craft","a_o?",0,0,13,42,0,0,0,0,0,0,"a",,0.5,0,0.30952380952381,0.313953488372093,-0.78170057790139,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,42
"daughter","a_o?",0,0,1,54,0,0,0,0,0,0,"c",,0.5,0,0.0185185185185185,0.0272727272727273,-3.5742165457938,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,54
"day","a_o?",3,5,195,702,0,0,0,0,0,0,"a",0.6,0.583333333333333,0.336472236621213,0.277777777777778,0.278093883357041,-0.953936331490522,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,707
"death","a_o?",0,0,4,257,0,0,0,0,0,0,"a",,0.5,0,0.0155642023346304,0.0174418604651163,-4.03128642625496,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,257
"devil","a_o?",0,2,77,259,0,0,0,0,0,0,"c",0,0.166666666666667,-1.6094379124341,0.297297297297297,0.298076923076923,-0.856472236663245,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,261
"doom","a_o?",0,2,11,100,0,0,0,0,0,0,"a",0,0.166666666666667,-1.6094379124341,0.11,0.113861386138614,-2.05189158991161,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,102
"dust","a_o?",0,0,0,64,0,0,0,0,0,0,"s",,0.5,0,0,0.00769230769230769,-4.85981240436167,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,64
"earth","a_o?",0,0,1,262,0,0,0,0,0,0,"s",,0.5,0,0.00381679389312977,0.00570342205323194,-5.16096917539681,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,262
"eced_acid","a_o?",0,0,0,66,0,0,0,0,0,0,"s",,0.5,0,0,0.00746268656716418,-4.89034912822175,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,66
"evil","a_o?",2,11,29,168,0,0,0,0,0,0,"a",0.181818181818182,0.208333333333333,-1.33500106673234,0.172619047619048,0.174556213017751,-1.55367433791565,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,179
"eye","a_o?",0,10,182,285,0,0,0,0,0,0,"c",0,0.0454545454545455,-3.04452243772342,0.63859649122807,0.638111888111888,0.567178560317122,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,295
"fæt_cup","a_o?",0,0,41,55,0,0,0,0,0,0,"c",,0.5,0,0.745454545454545,0.741071428571429,1.05154477781012,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,55
"father","a_o?",1,1,32,298,0,0,0,0,0,0,"c",1,0.75,1.09861228866811,0.10738255033557,0.108695652173913,-2.10413415427021,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,299
"feoh_cattle","a_o?",0,0,0,80,0,0,0,0,0,0,"s",,0.5,0,0,0.00617283950617284,-5.08140436498446,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,80
"fish","a_o?",0,0,8,15,0,0,0,0,0,0,"c",,0.5,0,0.533333333333333,0.53125,0.125163142954006,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,15
"flesh","a_o?",0,0,1,50,0,0,0,0,0,0,"s",,0.5,0,0.02,0.0294117647058824,-3.49650756146648,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,50
"folk","a_o?",0,2,17,377,0,0,0,0,0,0,"c",0,0.166666666666667,-1.6094379124341,0.0450928381962865,0.0462962962962963,-3.02529107579554,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,379
"gebroþor_brethren","a_o?",0,0,59,59,0,0,0,0,0,0,"c",,0.5,0,1,0.991666666666667,4.77912349311153,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,59
"geleafa_belief","a_o?",0,0,2,162,0,0,0,0,0,0,"a",,0.5,0,0.0123456790123457,0.0153374233128834,-4.16200321069592,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,162
"gold","a_o?",0,0,0,38,0,0,0,0,0,0,"s",,0.5,0,0,0.0128205128205128,-4.34380542185368,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,38
"hand","a_o?",0,0,76,199,0,0,0,0,0,0,"c",,0.5,0,0.381909547738693,0.3825,-0.478950415235542,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,199
"heart","a_o?",0,0,15,131,0,0,0,0,0,0,"c",,0.5,0,0.114503816793893,0.117424242424242,-2.01705124908055,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,131
"heaven","a_o?",0,0,129,203,0,0,0,0,0,0,"a",,0.5,0,0.635467980295567,0.634803921568627,0.552881755754078,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,203
"honey","a_o?",0,0,0,54,0,0,0,0,0,0,"s",,0.5,0,0,0.00909090909090909,-4.69134788222914,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,54
"horse","a_o?",0,0,22,34,0,0,0,0,0,0,"c",,0.5,0,0.647058823529412,0.642857142857143,0.587786664902119,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,34
"hound","a_o?",0,0,5,18,0,0,0,0,0,0,"c",,0.5,0,0.277777777777778,0.289473684210526,-0.897941593205958,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,18
"house","a_o?",1,1,10,88,0,0,0,0,0,0,"c",1,0.75,1.09861228866811,0.113636363636364,0.117977528089888,-2.01172336762489,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,89
"king","a_o?",1,1,60,1193,0,0,0,0,0,0,"c",1,0.75,1.09861228866811,0.0502933780385583,0.0506700167504188,-2.93042210491079,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,1194
"land","a_o?",0,0,26,312,0,0,0,0,0,0,"a",,0.5,0,0.0833333333333333,0.0846645367412141,-2.38059380316262,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,312
"lift_air","a_o?",0,0,0,8,0,0,0,0,0,0,"s",,0.5,0,0,0.0555555555555556,-2.83321334405622,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,8
"loaf","a_o?",0,0,8,49,0,0,0,0,0,0,"s",,0.5,0,0.163265306122449,0.17,-1.58562726374038,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,49
"lore","a_o?",0,0,28,153,0,0,0,0,0,0,"a",,0.5,0,0.183006535947712,0.185064935064935,-1.48240167129723,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,153
"love","a_o?",0,2,7,188,0,0,0,0,0,0,"a",0,0.166666666666667,-1.6094379124341,0.0372340425531915,0.0396825396825397,-3.18635263316264,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,190
"man","a_o?",26,26,910,1674,0,0,0,0,0,0,"c",1,0.981481481481482,3.97029191355212,0.543608124253286,0.543582089552239,0.174771873798546,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,1700
"meat","a_o?",0,0,11,81,0,0,0,0,0,0,"s",,0.5,0,0.135802469135802,0.140243902439024,-1.81326567444902,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,81
"middaneard_world","a_o?",0,0,2,186,0,0,0,0,0,0,"a",,0.5,0,0.010752688172043,0.0133689839572193,-4.30135873160643,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,186
"might","a_o?",0,3,14,101,0,0,0,0,0,0,"a",0,0.125,-1.94591014905531,0.138613861386139,0.142156862745098,-1.79749014393704,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,104
"milk","a_o?",0,0,0,10,0,0,0,0,0,0,"s",,0.5,0,0,0.0454545454545455,-3.04452243772342,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,10
"mood","a_o?",0,2,8,227,0,0,0,0,0,0,"a",0,0.166666666666667,-1.6094379124341,0.0352422907488987,0.037280701754386,-3.25128606901896,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,229
"name","a_o?",0,0,20,366,0,0,0,0,0,0,"a",,0.5,0,0.0546448087431694,0.055858310626703,-2.8274579324856,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,366
"night","a_o?",0,0,67,229,0,0,0,0,0,0,"a",,0.5,0,0.292576419213974,0.293478260869565,-0.878550403891308,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,229
"oil","a_o?",0,0,0,58,0,0,0,0,0,0,"s",,0.5,0,0,0.00847457627118644,-4.76217393479776,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,58
"rice_power","a_o?",0,0,10,347,0,0,0,0,0,0,"a",,0.5,0,0.0288184438040346,0.0301724137931034,-3.47019025314911,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,347
"right","a_o?",0,0,0,87,0,0,0,0,0,0,"a",,0.5,0,0,0.00568181818181818,-5.16478597392351,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,87
"salt","a_o?",0,0,0,21,0,0,0,0,0,0,"s",,0.5,0,0,0.0227272727272727,-3.76120011569356,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,21
"seaw_juice","a_o?",0,0,0,57,0,0,0,0,0,0,"s",,0.5,0,0,0.00862068965517241,-4.74493212836325,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,57
"seed","a_o?",0,1,3,63,0,0,0,0,0,0,"s",0,0.25,-1.09861228866811,0.0476190476190476,0.0546875,-2.84988039654143,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,64
"ship","a_o?",0,0,252,305,0,0,0,0,0,0,"c",,0.5,0,0.826229508196721,0.82516339869281,1.55172959481345,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,305
"silver","a_o?",0,0,0,32,0,0,0,0,0,0,"s",,0.5,0,0,0.0151515151515152,-4.17438726989564,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,32
"sin","a_o?",1,3,187,242,0,0,0,0,0,0,"a",0.333333333333333,0.375,-0.510825623765991,0.772727272727273,0.771604938271605,1.21739582465808,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,245
"son","a_o?",0,0,92,395,0,0,0,0,0,0,"c",,0.5,0,0.232911392405063,0.233585858585859,-1.18817296598117,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,395
"soul","a_o?",1,1,108,339,0,0,0,0,0,0,"a",1,0.75,1.09861228866811,0.31858407079646,0.319117647058824,-0.757829700545775,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,340
"stench","a_o?",0,3,0,0,0,0,0,0,0,0,"s",0,0.125,-1.94591014905531,,0.5,0,,0.5,0,,0.5,0,,0.5,0,TRUE,FALSE,FALSE,FALSE,0,3
"stone","a_o?",0,3,32,56,0,0,0,0,0,0,"c",0,0.125,-1.94591014905531,0.571428571428571,0.570175438596491,0.28256697178501,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,59
"þearf_need","a_o?",0,0,28,117,0,0,0,0,0,0,"a",,0.5,0,0.239316239316239,0.241525423728814,-1.1443345380062,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,117
"tree","a_o?",0,0,12,65,0,0,0,0,0,0,"c",,0.5,0,0.184615384615385,0.189393939393939,-1.45395300959371,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,65
"water","a_o?",0,0,11,202,0,0,0,0,0,0,"s",,0.5,0,0.0544554455445545,0.0566502463054187,-2.8125407732515,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,202
"wer_man","a_o?",0,0,43,126,0,0,0,0,0,0,"c",,0.5,0,0.341269841269841,0.34251968503937,-0.652085693762171,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,126
"wet","a_o?",0,0,0,12,0,0,0,0,0,0,"s",,0.5,0,0,0.0384615384615385,-3.2188758248682,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,12
"wife","a_o?",0,0,68,234,0,0,0,0,0,0,"c",,0.5,0,0.290598290598291,0.291489361702128,-0.888161564152319,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,234
"wisdom","a_o?",0,5,0,97,0,0,0,0,0,0,"a",0,0.0833333333333333,-2.39789527279837,0,0.00510204081632653,-5.27299955856375,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,102
"wood","a_o?",0,0,3,21,0,0,0,0,0,0,"s",,0.5,0,0.142857142857143,0.159090909090909,-1.66500776358891,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,21
"work","a_o?",0,5,138,217,0,0,0,0,0,0,"a",0,0.0833333333333333,-2.39789527279837,0.63594470046083,0.635321100917431,0.555113303967107,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,222
"wyrd_fate","a_o?",0,0,5,8,0,0,0,0,0,0,"a",,0.5,0,0.625,0.611111111111111,0.451985123743057,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,8
"wyrt_plant","a_o?",0,0,29,778,0,0,0,0,0,0,"c",,0.5,0,0.0372750642673522,0.0378690629011553,-3.23501605419688,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,778
"year","a_o?",5,5,147,594,0,0,0,0,0,0,"a",1,0.916666666666667,2.39789527279837,0.247474747474747,0.247899159663866,-1.10984836193504,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,599
"ale","b_o1",0,0,0,2,0,0,0,0,0,0,"s",,0.5,0,0,0.166666666666667,-1.6094379124341,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,2
"bearn_child","b_o1",0,0,3,7,0,0,0,0,0,0,"c",,0.5,0,0.428571428571429,0.4375,-0.251314428280906,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,7
"bishop","b_o1",0,0,0,1,0,0,0,0,0,0,"c",,0.5,0,0,0.25,-1.09861228866811,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,1
"book","b_o1",0,0,1,2,0,0,0,0,0,0,"c",,0.5,0,0.5,0.5,0,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,2
"brother","b_o1",0,0,1,2,0,0,0,0,0,0,"c",,0.5,0,0.5,0.5,0,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,2
"butter","b_o1",0,0,0,2,0,0,0,0,0,0,"s",,0.5,0,0,0.166666666666667,-1.6094379124341,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,2
"daughter","b_o1",0,0,0,1,0,0,0,0,0,0,"c",,0.5,0,0,0.25,-1.09861228866811,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,1
"day","b_o1",0,0,1,14,0,0,0,0,0,0,"a",,0.5,0,0.0714285714285714,0.1,-2.19722457733622,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,14
"feoh_cattle","b_o1",0,0,0,1,0,0,0,0,0,0,"s",,0.5,0,0,0.25,-1.09861228866811,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,1
"fish","b_o1",0,0,0,1,0,0,0,0,0,0,"c",,0.5,0,0,0.25,-1.09861228866811,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,1
"gold","b_o1",0,0,0,1,0,0,0,0,0,0,"s",,0.5,0,0,0.25,-1.09861228866811,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,1
"heaven","b_o1",0,0,1,1,0,0,0,0,0,0,"a",,0.5,0,1,0.75,1.09861228866811,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,1
"honey","b_o1",0,0,0,2,0,0,0,0,0,0,"s",,0.5,0,0,0.166666666666667,-1.6094379124341,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,2
"king","b_o1",0,0,0,3,0,0,0,0,0,0,"c",,0.5,0,0,0.125,-1.94591014905531,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,3
"land","b_o1",0,0,2,38,0,0,0,0,0,0,"a",,0.5,0,0.0526315789473684,0.0641025641025641,-2.68102152871429,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,38
"loaf","b_o1",0,0,7,7,0,0,0,0,0,0,"s",,0.5,0,1,0.9375,2.70805020110221,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,7
"love","b_o1",0,0,0,2,0,0,0,0,0,0,"a",,0.5,0,0,0.166666666666667,-1.6094379124341,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,2
"man","b_o1",0,0,3,13,0,0,0,0,0,0,"c",,0.5,0,0.230769230769231,0.25,-1.09861228866811,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,13
"name","b_o1",0,0,1,5,0,0,0,0,0,0,"a",,0.5,0,0.2,0.25,-1.09861228866811,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,5
"salt","b_o1",0,0,0,1,0,0,0,0,0,0,"s",,0.5,0,0,0.25,-1.09861228866811,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,1
"soul","b_o1",0,0,7,16,0,0,0,0,0,0,"a",,0.5,0,0.4375,0.441176470588235,-0.23638877806423,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,16
"þearf_need","b_o1",0,0,1,1,0,0,0,0,0,0,"a",,0.5,0,1,0.75,1.09861228866811,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,1
"wife","b_o1",0,0,0,7,0,0,0,0,0,0,"c",,0.5,0,0,0.0625,-2.70805020110221,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,7
"wisdom","b_o1",0,0,0,1,0,0,0,0,0,0,"a",,0.5,0,0,0.25,-1.09861228866811,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,1
"year","b_o1",0,0,0,3,0,0,0,0,0,0,"a",,0.5,0,0,0.125,-1.94591014905531,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,3
"ale","c_o2",0,0,0,122,0,0,0,0,0,0,"s",,0.5,0,0,0.0040650406504065,-5.50125821054473,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,122
"attor_poison","c_o2",0,0,1,61,0,0,0,0,0,0,"s",,0.5,0,0.0163934426229508,0.0241935483870968,-3.69717825692863,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,61
"bearn_child","c_o2",0,0,82,124,0,0,0,0,0,0,"c",,0.5,0,0.661290322580645,0.66,0.663294217410264,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,124
"bigleofa_food","c_o2",0,0,0,9,0,0,0,0,0,0,"s",,0.5,0,0,0.05,-2.94443897916644,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,9
"bishop","c_o2",4,4,91,1078,0,0,0,0,0,0,"c",1,0.9,2.19722457733622,0.0844155844155844,0.0848007414272474,-2.3788375244938,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,1082
"bliss","c_o2",0,3,3,59,0,0,0,0,0,0,"a",0,0.125,-1.94591014905531,0.0508474576271186,0.0583333333333333,-2.78147766965703,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,62
"blood","c_o2",0,0,0,169,0,0,0,0,0,0,"s",,0.5,0,0,0.00294117647058824,-5.82600010738045,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,169
"book","c_o2",0,1,83,166,0,0,0,0,0,0,"c",0,0.25,-1.09861228866811,0.5,0.5,0,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,167
"brother","c_o2",1,1,319,602,0,0,0,0,0,0,"c",1,0.75,1.09861228866811,0.529900332225914,0.529850746268657,0.119545150649783,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,603
"butter","c_o2",0,0,0,149,0,0,0,0,0,0,"s",,0.5,0,0,0.00333333333333333,-5.70044357339069,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,149
"cloth","c_o2",0,0,9,97,0,0,0,0,0,0,"s",,0.5,0,0.0927835051546392,0.0969387755102041,-2.23171075340739,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,97
"craft","c_o2",3,5,77,163,0,0,0,0,0,0,"a",0.6,0.583333333333333,0.336472236621213,0.47239263803681,0.472560975609756,-0.109866477578532,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,168
"daughter","c_o2",0,0,8,76,0,0,0,0,0,0,"c",,0.5,0,0.105263157894737,0.11038961038961,-2.08676758177191,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,76
"day","c_o2",12,13,413,1496,0,0,0,0,0,0,"a",0.923076923076923,0.892857142857143,2.12026353620009,0.276069518716578,0.276219104876419,-0.963294306512668,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,1509
"death","c_o2",0,0,2,364,0,0,0,0,0,0,"a",,0.5,0,0.00549450549450549,0.00684931506849315,-4.97673374242057,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,364
"devil","c_o2",1,1,48,196,0,0,0,0,0,0,"c",1,0.75,1.09861228866811,0.244897959183673,0.246192893401015,-1.11902116029932,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,197
"doom","c_o2",0,2,50,236,0,0,0,0,0,0,"a",0,0.166666666666667,-1.6094379124341,0.211864406779661,0.213080168776371,-1.30645790280256,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,238
"dust","c_o2",0,0,2,120,0,0,0,0,0,0,"s",,0.5,0,0.0166666666666667,0.0206611570247934,-3.85862222870103,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,120
"earth","c_o2",0,0,1,404,0,0,0,0,0,0,"s",,0.5,0,0.00247524752475248,0.0037037037037037,-5.59471137960184,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,404
"eced_acid","c_o2",0,0,0,116,0,0,0,0,0,0,"s",,0.5,0,0,0.00427350427350427,-5.4510384535657,,0.5,0,,0.5,0,,0.5,0,FALSE,TRUE,FALSE,FALSE,0,116
"evil","c_o2",11,21,71,338,0,0,0,0,0,0,"a",0.523809523809524,0.522727272727273,0.0909717782057266,0.210059171597633,0.210914454277286,-1.3194221166361,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,359
"eye","c_o2",0,15,331,539,0,0,0,0,0,0,"c",0,0.03125,-3.43398720448515,0.614100185528757,0.613888888888889,0.463688768387061,,0.5,0,,0.5,0,,0.5,0,TRUE,TRUE,FALSE,FALSE,0,554
