1_id	1_span	1_anno_ptb:pos	1_meta_Author	1_meta_Dialect	1_meta_File_name	1_meta_Foreign_original	1_meta_Period	1_meta_Prototypicaltext_category	1_meta_Relationship_to_spoken_language	1_meta_Verse_or_prose	2_id	2_span	2_anno_ptb:cat	3_id	3_span	3_anno_ptb:cat	4_id	4_span	4_anno_ptb:pos	5_id	5_span	5_anno_ptb:pos	6_id	6_span	6_anno_ptb:cat	7_id	7_span	7_anno_ptb:cat
18137694	every	Q	X	SL	CMGREGOR	X	M4	NARR NON-IMAG	WRITTEN	PROSE	18137693	ynne every contray of Ingelonde	PP	18137695	every contray of Ingelonde	NP	18137696	contray	N	18137696	contray	N	18137695	every contray of Ingelonde	NP	18137695	every contray of Ingelonde	NP
18147802	alle	Q	X	SL	CMGREGOR	X	M4	NARR NON-IMAG	WRITTEN	PROSE	18147801	of alle the contreys of Ingelonde	PP	18147803	alle the contreys of Ingelonde	NP	18147805	contreys	NS	18147805	contreys	NS	18147803	alle the contreys of Ingelonde	NP	18147803	alle the contreys of Ingelonde	NP
18162076	alle	Q	X	SL	CMGREGOR	X	M4	NARR NON-IMAG	WRITTEN	PROSE	18162075	in alle that contre	PP	18162077	alle that contre	NP	18162079	contre	N	18162079	contre	N	18162077	alle that contre	NP	18162077	alle that contre	NP
18173616	alle	Q	X	SL	CMGREGOR	X	M4	NARR NON-IMAG	WRITTEN	PROSE	18173617	alle the contray to ben sworne unt hym and to hys lawys	IP	18173618	alle the contray	NP	18173620	contray	N	18173620	contray	N	18173618	alle the contray	NP	18173618	alle the contray	NP
18287014	many	Q	KEMPE MARGERY	EMO	CMKEMPE	X	M4	INSTR REL	WRITTEN	PROSE	18287013	in many diuers contres & places	PP	18287015	many diuers contres & places	NP	18287017	contres	NS	18287017	contres	NS	18287015	many diuers contres & places	NP	18287015	many diuers contres & places	NP
18302032	many	Q	KEMPE MARGERY	EMO	CMKEMPE	X	M4	INSTR REL	WRITTEN	PROSE	18302031	to many o+ter contres	PP	18302033	many o+ter contres	NP	18302035	contres	NS	18302035	contres	NS	18302033	many o+ter contres	NP	18302033	many o+ter contres	NP
18307283	euery	Q	KEMPE MARGERY	EMO	CMKEMPE	X	M4	INSTR REL	WRITTEN	PROSE	18307282	in euery contre	PP	18307284	euery contre	NP	18307285	contre	N	18307285	contre	N	18307284	euery contre	NP	18307284	euery contre	NP
18354683	euery	Q	KEMPE MARGERY	EMO	CMKEMPE	X	M4	INSTR REL	WRITTEN	PROSE	18354682	in euery cuntre	PP	18354684	euery cuntre	NP	18354685	cuntre	N	18354685	cuntre	N	18354684	euery cuntre	NP	18354684	euery cuntre	NP
18363874	many	Q	KEMPE MARGERY	EMO	CMKEMPE	X	M4	INSTR REL	WRITTEN	PROSE	18363873	in many dyuers cuntreys , cyteys , & townys	PP	18363875	many dyuers cuntreys , cyteys , & townys	NP	18363877	cuntreys	NS	18363877	cuntreys	NS	18363875	many dyuers cuntreys , cyteys , & townys	NP	18363875	many dyuers cuntreys , cyteys , & townys	NP
18364989	no	Q	KEMPE MARGERY	EMO	CMKEMPE	X	M4	INSTR REL	WRITTEN	PROSE	18364988	in no cuntre	PP	18364990	no cuntre	NP	18364991	cuntre	N	18364991	cuntre	N	18364990	no cuntre	NP	18364990	no cuntre	NP
