1_id	1_span	1_anno_ptb:pos	1_meta_Author	1_meta_Dialect	1_meta_File_name	1_meta_Foreign_original	1_meta_Period	1_meta_Prototypicaltext_category	1_meta_Relationship_to_spoken_language	1_meta_Verse_or_prose	2_id	2_span	2_anno_ptb:cat	3_id	3_span	3_anno_ptb:cat	4_id	4_span	4_anno_ptb:pos	5_id	5_span	5_anno_ptb:pos	6_id	6_span	6_anno_ptb:cat	7_id	7_span	7_anno_ptb:cat
17235588	no	Q	X	SL	CMAELR3	LATIN	M2/3	INSTR REL	WRITTEN	PROSE	17235589	no de+t	CONJP	17235590	no de+t	NP	17235591	de+t	N	17235591	de+t	N	17235590	no de+t	NP	17235590	no de+t	NP
18243725	na	Q	X	WMO	CMJULIA	X	M1	NARR NON-IMAG	WRITTEN	PROSE	18243724	for na dea+d	PP	18243726	na dea+d	NP	18243727	dea+d	N	18243727	dea+d	N	18243726	na dea+d	NP	18243726	na dea+d	NP
18277503	na	Q	X	WMO	CMKATHE	X	M1	NARR NON-IMAG	WRITTEN	PROSE	18277498	ne +tearf +tu drede na de+d .	IP-MAT-SPE	18277504	na de+d	NP	18277505	de+d	N	18277505	de+d	N	18277504	na de+d	NP	18277504	na de+d	NP
18277892	na	Q	X	WMO	CMKATHE	X	M1	NARR NON-IMAG	WRITTEN	PROSE	18277886	Ne nawiht ne drede ich na de+d 0 +tt *T*-1 ouer-gea+d for +tt endelese lif 0 +tt *T*-2 he haue+d ilenet me anan-riht +ter-efter .	IP-MAT	18277893	na de+d 0 +tt *T*-1 ouer-gea+d	NP	18277894	de+d	N	18277894	de+d	N	18277893	na de+d 0 +tt *T*-1 ouer-gea+d	NP	18277893	na de+d 0 +tt *T*-1 ouer-gea+d	NP
18478448	nan	Q	X	WMO	CMLAMBET	X	MX/1	INSTR REL	WRITTEN	PROSE	18478449	nan de+d ne nan pine	NP	18478450	nan de+d	NP	18478451	de+d	N	18478451	de+d	N	18478450	nan de+d	NP	18478450	nan de+d	NP
18704905	na	Q	X	WMO	CMMARGA	X	M1	NARR NON-IMAG	WRITTEN	PROSE	18704900	& ne drede ich na de+d 0 *T*-1 for to drehen for him .	IP-MAT-SPE	18704906	na de+d 0 *T*-1 for to drehen for him	NP	18704907	de+d	N	18704907	de+d	N	18704906	na de+d 0 *T*-1 for to drehen for him	NP	18704906	na de+d 0 *T*-1 for to drehen for him	NP
18925577	all	Q	?	East Midlands (Southwest Lincolnshire)	cmorm.po.m1	'NULL'	M1	'NULL'	'NULL'	VERSE	18925576	Off all +tatt d+a+tess wunde , | | 0 +Tatt *T*-1 Adam haffde +gifenn uss | | +Turrh hiss unnherrsummnesse	PP	18925578	all +tatt d+a+tess wunde , | | 0 +Tatt *T*-1 Adam haffde +gifenn uss | | +Turrh hiss unnherrsummnesse	NP	18925580	d+a+tess	N$	18925580	d+a+tess	N$	18925578	all +tatt d+a+tess wunde , | | 0 +Tatt *T*-1 Adam haffde +gifenn uss | | +Turrh hiss unnherrsummnesse	NP	18925578	all +tatt d+a+tess wunde , | | 0 +Tatt *T*-1 Adam haffde +gifenn uss | | +Turrh hiss unnherrsummnesse	NP
19237985	no	Q	REYNES ROBERT	EML	CMREYNES	X	M4	INSTR SEC	WRITTEN	PROSE	19237984	on no sodeyn deth	PP	19237986	no sodeyn deth	NP	19237988	deth	N	19237988	deth	N	19237986	no sodeyn deth	NP	19237986	no sodeyn deth	NP
