1_id	1_span	1_anno_ptb:pos	1_meta_Author	1_meta_Dialect	1_meta_File_name	1_meta_Foreign_original	1_meta_Period	1_meta_Prototypicaltext_category	1_meta_Relationship_to_spoken_language	1_meta_Verse_or_prose	2_id	2_span	2_anno_ptb:cat	3_id	3_span	3_anno_ptb:cat	4_id	4_span	4_anno_ptb:pos	5_id	5_span	5_anno_ptb:pos	6_id	6_span	6_anno_ptb:cat	7_id	7_span	7_anno_ptb:cat
17295980	lutel	Q	X	WMO	CMANCRIW	X	M1	INSTR REL	WRITTEN	PROSE	17295976	+ter *exp* wes lutel fur of cherite 0 +tt *T*-1 leite+d al of ure lauerdes luue	IP	17295981	lutel fur of cherite 0 +tt *T*-1 leite+d al of ure lauerdes luue	NP	17295982	fur	N	17295982	fur	N	17295981	lutel fur of cherite 0 +tt *T*-1 leite+d al of ure lauerdes luue	NP	17295981	lutel fur of cherite 0 +tt *T*-1 leite+d al of ure lauerdes luue	NP
17296002	lute	Q	X	WMO	CMANCRIW	X	M1	INSTR REL	WRITTEN	PROSE	17296003	lute fur wes +ter +trof +tt an puf acwende	IP-MAT	17296004	lute fur	NP	17296005	fur	N	17296005	fur	N	17296004	lute fur	NP	17296004	lute fur	NP
17296030	muche	Q	X	WMO	CMANCRIW	X	M1	INSTR REL	WRITTEN	PROSE	17296027	*T*-1 *exp* is muche fur	IP	17296031	muche fur	NP	17296032	fur	N	17296032	fur	N	17296031	muche fur	NP	17296031	muche fur	NP
17314616	nan	Q	X	WMO	CMANCRIW	X	M1	INSTR REL	WRITTEN	PROSE	17314615	Ach nan fur ne clense+d +te gold as 0 0 *T*-1 hit de+d +te saule .	IP-MAT	17314617	nan fur	NP	17314618	fur	N	17314618	fur	N	17314617	nan fur	NP	17314617	nan fur	NP
17348953	nan	Q	X	WMO	CMANCRIW	X	M1	INSTR REL	WRITTEN	PROSE	17348950	god nabbe nan fur *ICH*-1 $in $his {TEXT:inhis} smi+d+de ne balies ne homeres	IP	17348954	nan fur *ICH*-1	NP	17348955	fur	N	17348955	fur	N	17348954	nan fur *ICH*-1	NP	17348954	nan fur *ICH*-1	NP
17772983	no	Q	CAPGRAVE JOHN	EML	CMCAPCHR	X	M4	NARR NON-IMAG	WRITTEN	PROSE	17772979	no man were no precious furre but swech 0 as *T*-4 is in Ynglond but if 0 he myte spend a hundred pound	IP	17772984	no precious furre but swech 0 as *T*-4 is in Ynglond	NP	17772986	furre	N	17772986	furre	N	17772984	no precious furre but swech 0 as *T*-4 is in Ynglond	NP	17772984	no precious furre but swech 0 as *T*-4 is in Ynglond	NP
18812238	any	Q	MIRK JOHN	WMO	CMMIRK	X	M3/4	INSTR REL	X	PROSE	18812237	+ten any er+tly fure	PP	18812239	any er+tly fure	NP	18812241	fure	N	18812241	fure	N	18812239	any er+tly fure	NP	18812239	any er+tly fure	NP
19332233	nan	Q	X	WMO	CMSAWLES	X	M1	INSTR REL	WRITTEN	PROSE	19332230	for ne mei nan eor+dlich fur euenin +ter towart	IP	19332234	nan eor+dlich fur	NP	19332236	fur	N	19332236	fur	N	19332234	nan eor+dlich fur	NP	19332234	nan eor+dlich fur	NP
19381360	eche	Q	X	EMO	CMTRINIT	X	MX/1	INSTR REL	WRITTEN	PROSE	19381328	Alle synfulle men 0 +te *T*-1 heued-synnes don habbe+d . and *T*-1 nelle+d +terof no shrift nimen ; he bihat hem eche fur on helle bete 0 hie forleten *con* beten and *con* milce bidden .	IP-MAT	19381361	eche fur on helle	NP	19381362	fur	N	19381362	fur	N	19381361	eche fur on helle	NP	19381361	eche fur on helle	NP
