1_id	1_span	1_anno_ptb:pos	1_meta_Author	1_meta_Dialect	1_meta_File_name	1_meta_Foreign_original	1_meta_Period	1_meta_Prototypicaltext_category	1_meta_Relationship_to_spoken_language	1_meta_Verse_or_prose	2_id	2_span	2_anno_ptb:cat	3_id	3_span	3_anno_ptb:cat	4_id	4_span	4_anno_ptb:pos	5_id	5_span	5_anno_ptb:pos	6_id	6_span	6_anno_ptb:cat	7_id	7_span	7_anno_ptb:cat
17529713	Mikil	Q	X	NL	CMBENRUL	X	M3	INSTR REL	WRITTEN	PROSE	17529714	Mikil charite mustirs he	IP	17529715	Mikil charite	NP	17529716	charite	N	17529716	charite	N	17529715	Mikil charite	NP	17529715	Mikil charite	NP
17549785	mikil	Q	X	NL	CMBENRUL	X	M3	INSTR REL	WRITTEN	PROSE	17549784	with mikil charite	PP	17549786	mikil charite	NP	17549787	charite	N	17549787	charite	N	17549786	mikil charite	NP	17549786	mikil charite	NP
18315017	al	Q	KEMPE MARGERY	EMO	CMKEMPE	X	M4	INSTR REL	WRITTEN	PROSE	18315013	for he is al charite .	IP-MAT	18315018	al charite	NP	18315019	charite	N	18315019	charite	N	18315018	al charite	NP	18315018	al charite	NP
18393165	alle	Q	KEMPE MARGERY	EMO	CMKEMPE	X	M4	INSTR REL	WRITTEN	PROSE	18393157	for , Lord , +tu art alle charite ,	IP-MAT-SPE	18393166	alle charite	NP	18393167	charite	N	18393167	charite	N	18393166	alle charite	NP	18393166	alle charite	NP
18786596	no	Q	MIRK JOHN	WMO	CMMIRK	X	M3/4	INSTR REL	X	PROSE	18786593	I haue no charite	IP	18786597	no charite	NP	18786598	charite	N	18786598	charite	N	18786597	no charite	NP	18786597	no charite	NP
19298869	no	Q	ROLLE RICHARD	NO/EMO	CMROLLTR	LATIN	M2/4	INSTR REL	WRITTEN	PROSE	19298798	For he 0 +tat , *T*-1 for the loue of God in contemplacion , levith the loue of his evyn cristen , and *T*-1 doth not to hym as 0 0 *T*-2 he oght * when 0 he is bonden +tere-to , he fulfillith no cherite .	IP-MAT	19298870	no cherite	NP	19298871	cherite	N	19298871	cherite	N	19298870	no cherite	NP	19298870	no cherite	NP
19325982	euery	Q	X	SL	CMROYAL	X	M3/4	INSTR REL	X	PROSE	19325979	+tan , euery charite begynne+t of hym-selfe	IP	19325983	euery charite	NP	19325984	charite	N	19325984	charite	N	19325983	euery charite	NP	19325983	euery charite	NP
19578169	noo	Q	X	EML	CMWYCSER	X	M3	INSTR REL	X	PROSE	19578165	for hit is noo charyte to leue +te ordre 0 +tat *T*-2 Crist +gaf , and to take +tese stynkyng ordres , and * tellen more pris *ICH*-3 by +tis reson ' +tis synful patrown bad *arb* do +tus , +terfore we schulden do +tus ' +tanne by +tis ' Crist bad alle men do +tus , +terfore +tei schulden do +tus . '	IP-MAT	19578170	noo charyte	NP	19578171	charyte	N	19578171	charyte	N	19578170	noo charyte	NP	19578170	noo charyte	NP
